barcode,name,price,quantity,qty_unit,computed_unit_price,computed_unit_label,has_promo,PromotionIds,RewardTypes,AnyGift,AnyMulti,manufacturer,country,description,price_update_date
7290104261251,FIFI קרם לחות עם גלייז 50/50 לטיפול וייצ,50.9,300.0,ml,16.97,per_100ml,True,4257615,2,0,1,General,ישראל,קרם לחות עם גלייז 50/50 לטיפול  ייצוב והגדרת תלתלים,2025-04-09
7290020092182,FIFI קרם לשיער 80% לחות משולבת ב 20% גלי,49.9,300.0,ml,16.63,per_100ml,True,4257615,2,0,1,General,ישראל,קרם לשיער 80% לחות משולבת ב 20% גלייז,2025-05-22
7290020092007,FIFI שמפו לעידוד נפח,30.9,400.0,ml,7.72,per_100ml,True,4257615,2,0,1,General,ישראל,שמפו מעודד נפח לשיער מעניק נפח ומראה שופע יותר ומעודד את עיבוי השערה,2025-08-15
7290019988946,FIFI שמפו מועשר בלחות והזנה,30.9,400.0,ml,7.72,per_100ml,True,4257615,2,0,1,General,ישראל,שמפו שיער מועשר בלחות והזנה לשיער צמא ויבש,2025-08-15
7290019988960,FIFI שמפו מטהר,30.9,400.0,ml,7.72,per_100ml,True,4257615,2,0,1,General,ישראל,שמפו מטהר מסדרת ניקוי עמוק לשיער מתולתל מעניק לחות ומרגיע את הקרקפת,2025-08-15
7290104261145,FIFI שמפו מרענן לשיער מתולתל וגלי,35.9,400.0,ml,8.97,per_100ml,True,4257615,2,0,1,General,ישראל,שמפו מרענן לשיער מתולתל וגלי,2025-08-15
5060669780939,FIG FIZZ HAND CREAM - קרם ידיים FF ירוק,40.9,1.0,,,,False,,,,,נורוליס,ספרד,FIG FIZZ HAND CREAM - קרם ידיים FF ירוק,2025-04-09
7296089001905,FLASH X ערכה להלבנת שיניים 60 מל,151.9,60.0,ml,253.17,per_100ml,False,,,,,General,ספרד,FLASH X ערכה להלבנת שיניים,2025-08-15
7290019554905,FRE ARGAN OIL שמן ארגן 100% אורגני,90.9,23.0,ml,395.22,per_100ml,False,,,,,לפידות,ישראל,שמן ארגן 100% אורגני- Argan Oil,2025-04-20
7290019554851,FRE BRIGHTEN ME קרם עיניים רב תכליתי,161.9,15.0,ml,1079.33,per_100ml,False,,,,,לפידות,ישראל,קרם עיניים רב תכליתי- BRIGHTEN ME,2025-04-20
7290020091598,FRE BRONZE ME הגנה מינרלית עם גוון SPF50,179.9,100.0,,,,False,,,,,לפידות,ישראל,BRONZE ME קרם הגנה מינרלי SPF50 בתוספת גוון,2025-03-17
7290019554554,FRE C ME סרום הבהרה 10% ויטמין C,297.9,30.0,ml,993.0,per_100ml,False,,,,,לפידות,ישראל,סרום הבהרה 10% ויטמין סי- C ME,2025-04-20
7290019554110,FRE CLEANSE ME מוס ניקוי מיסלרי,75.9,100.0,,,,False,,,,,לפידות,ישראל,מוס ניקוי מיסלרי- CLEANSE ME,2025-04-20
7290019554011,FRE DETOX ME מסכת ניקוי מחדשת,171.9,50.0,ml,343.8,per_100ml,False,,,,,לפידות,ישראל,מסכת ניקוי מחדשת- DETOX ME,2025-04-20
7290019554059,FRE GLOW ME SPF30 מינרלי גוון דיפ מדיום,151.9,50.0,ml,303.8,per_100ml,False,,,,,לפידות,ישראל,קרם לחות מינרלי SPF 30 בתוספת גוון דיפ מדיום- GLOW ME +DEEP MEDIUM,2025-03-27
7290019554004,FRE GLOW ME SPF30 מינרלי גוון לייט מדיו,151.9,50.0,ml,303.8,per_100ml,False,,,,,לפידות,ישראל,קרם לחות מינרלי SPF 30 בתוספת גוון לייט מדיום- GLOW ME +LIGHT MEDIUM,2025-03-27
7290020091390,FRE GLOW ME SPF50 מינרלי גוון דיפ מדיום,154.9,50.0,ml,309.8,per_100ml,False,,,,,לפידות,ישראל,קרם לחות מינרלי עם מקדם הגנה SPF50- גוון מדיום דיפ,2025-03-27
7290020091345,FRE GLOW ME SPF50 מינרלי גוון לייט מדיו,154.9,50.0,ml,309.8,per_100ml,False,,,,,לפידות,ישראל,קרם לחות מינרלי עם מקדם הגנה SPF50- גוון לייט מדיום,2025-03-27
7290019554813,FRE HYDRATE ME מסכת פפטידים ללילה,231.9,50.0,ml,463.8,per_100ml,False,,,,,לפידות,ישראל,מסכת פפטידים ללילה- +HYDRATE ME,2025-04-20
7290019554868,FRE MOISTURIZE ME קרם לחות מתקן עשיר,196.9,50.0,ml,393.8,per_100ml,False,,,,,לפידות,ישראל,קרם לחות מתקן עשיר במיוחד- MOISTURIZE ME,2025-03-27
7290020091642,FRE PROTECT BODY הגנה מינרלית לגוף SPF50,159.9,100.0,,,,False,,,,,לפידות,ישראל,PROTECT BODY קרם הגנה מינרלי במרקם ג'ל קליל במיוחד SPF50,2025-03-17
7290019554103,FRE PROTECT ME מקדם הגנה מינרלי SPF30,141.9,50.0,ml,283.8,per_100ml,False,,,,,לפידות,ישראל,קרם לחות מינרלי עם SPF30 מקדם הגנה- PROTECT ME,2025-03-27
7290019554158,FRE PROTECT ME מקדם הגנה מינרלי SPF50,151.9,50.0,ml,303.8,per_100ml,False,,,,,לפידות,ישראל,קרם לחות מינרלי עם SPF50 מקדם הגנה- PROTECT ME,2025-03-27
7290019554202,FRE PURIFY ME ניקוי ולחות לפנים 150 מל,95.9,150.0,ml,63.93,per_100ml,False,,,,,לפידות,ישראל,ניקוי ולחות לפנים- PURIFY ME,2025-04-20
7290019554066,FRE RECOVER ME קרם לילה משקם 50 מל,171.9,50.0,ml,343.8,per_100ml,False,,,,,לפידות,ישראל,קרם לילה משקם- RECOVER ME,2025-03-27
7290019554165,FRE REFRESH ME טונר דו פאזי,95.9,60.0,ml,159.83,per_100ml,False,,,,,לפידות,ישראל,טונר דו פאזי- REFRESH ME,2025-04-20
7290019554950,FRE RENEW ME סרום בקוצ'יול נגד קמטים,277.9,30.0,ml,926.33,per_100ml,False,,,,,לפידות,ישראל,סרום בקוצ'יול נגד קמטים- RENEW ME,2025-04-20
7290019554257,FRE REVIVE ME סרום יום למיצוק העור 50 מל,196.9,50.0,ml,393.8,per_100ml,False,,,,,לפידות,ישראל,סרום יום למיצוק העור- REVIVE ME,2025-04-20
7290020091130,FRE טינט שפתיים SPF30 מונקו PLUMP ME,99.9,15.0,ml,666.0,per_100ml,False,,,,,לפידות,ישראל,"שפתון בעל גוון, עשיר בלחות SPF30 מונקו PLUMP ME",2025-05-29
7290020091239,FRE טינט שפתיים SPF30 פמפלון PLUMP ME,99.9,15.0,ml,666.0,per_100ml,False,,,,,לפידות,ישראל,"שפתון בעל גוון, עשיר בלחות SPF30 פמפלון PLUMP ME",2025-05-29
7290020091185,FRE טינט שפתיים SPF30 קסיס PLUMP ME,99.9,15.0,ml,666.0,per_100ml,False,,,,,לפידות,ישראל,"שפתון בעל גוון, עשיר בלחות SPF30 קסיס PLUMP ME",2025-05-29
7290019554431,FRE קרם לחות מינרלי SPF30 עם גוון 8מל,27.0,8.0,,,,False,,,,,לפידות,ישראל,קרם לחות מינרלי עם SPF30 מקדם הגנה -  PROTECT ME 30 SPF עם גוון לייט מדיום,2025-03-27
7290016136746,GFREE אטריות על בסיס קמח תירס וקמח אורז,16.9,340.0,g,4.97,per_100g,False,,,,,גורי,איטליה,אטריות על בסיס קמח תירס וקמח אורז ללא גלוטן - כשר לפסח,2025-07-06
7290016136722,GFREE פתיתי פנה על בסיס קמח תירס וקמח או,16.9,340.0,g,4.97,per_100g,False,,,,,גורי,איטליה,פתיתים פנה על בסיס קמח תירס וקמח אורז ללא גלוטן - כשר לפסח,2025-05-08
8470002573376,GINGILACER TOOTHPASTE 75 ML,26.9,75.0,ml,35.87,per_100ml,False,,,,,תרו,,משחת שיניים מקצועית לשימוש יום-יומי להגנה על החניכיים,2025-08-15
7290116932071,GO אבקה חלבון WHEY בטעם וניל קרמל 748גרם,149.9,748.0,,,,True,4258163,3,0,1,ניאופארם,ישראל,WHEY אבקה חלבון בטעם וניל קרמל,2025-04-22
7290116932057,GO אבקה חלבון WHEY ללא תוספת טעם 748 גרם,149.9,748.0,,,,True,4258163,3,0,1,ניאופארם,ישראל,WHEY אבקה חלבון בטעם טבעי,2025-04-22
0071164332115,HASK האסק מסכה לשיער מתולתל 198 מל,33.9,198.0,ml,17.12,per_100ml,True,4258013,8,0,1,שסטוביץ,ארצות הברית,מסכה לשיער מתולתל,2025-04-09
0071164353066,HASK האסק מסכת ארגן לשיקום עמוק 171 גרם,33.9,171.0,g,19.82,per_100g,True,4258013,8,0,1,שסטוביץ,ארצות הברית,מסכת ארגן לשיקום עמוק,2025-04-09
0071164343555,HASK מרכך ביוטין בוסט 355 מל,35.9,355.0,ml,10.11,per_100ml,True,4258013,8,0,1,שסטוביץ,ארצות הברית,מרכך ביוטין בוסט,2025-08-15
0071164304211,HASK מרכך לטיפול בתלתלים 355 מל,35.9,355.0,ml,10.11,per_100ml,True,4258013,8,0,1,שסטוביץ,ארצות הברית,מרכך לטיפול בתלתלים,2025-08-15
0071164304297,HASK מרכך לשיער צבוע 355 מל,35.9,355.0,ml,10.11,per_100ml,True,4258013,8,0,1,שסטוביץ,ארצות הברית,מרכך לשיער צבוע,2025-08-15
0071164343265,HASK מרכך משקם ארגן 355 מל,35.9,355.0,ml,10.11,per_100ml,True,4258013,8,0,1,שסטוביץ,ארצות הברית,מרכך משקם ארגן,2025-08-15
0071164343272,HASK מרכך קרטין 355 מל,35.9,355.0,ml,10.11,per_100ml,True,4258013,8,0,1,שסטוביץ,ארצות הברית,מרכך קרטין,2025-08-15
0071164304198,HASK שמפו לשיער צבוע 355 מל,35.9,355.0,ml,10.11,per_100ml,True,4258013,8,0,1,שסטוביץ,ארצות הברית,שמפו לשיער צבוע,2025-08-15
0071164343166,HASK שמפו משקם ארגן 355 מל,35.9,355.0,ml,10.11,per_100ml,True,4258013,8,0,1,שסטוביץ,ארצות הברית,שמפו משקם ארגן,2025-08-15
0071164302248,HASK תרסיס קרטין 5 ב-1 ללא שטיפה 175,35.9,175.0,ml,20.51,per_100ml,True,4258013,8,0,1,שסטוביץ,ארצות הברית,תרסיס קרטין 5 ב-1 ללא שטיפה,2025-04-09
0071164302231,HASK תרסיס תלתלים 5 ב-1 ללא שטיפה 175,35.9,175.0,ml,20.51,per_100ml,True,4258013,8,0,1,שסטוביץ,ארצות הברית,תרסיס תלתלים 5 ב-1 ללא שטיפה,2025-04-09
766961302880,HSN אקטיויט 100 טבליות,186.9,100.0,,,,False,,,,,ויטליטי,,HSN 100 עם פנטוטנט וקולגן,2025-04-29
5060669788775,Hanger Pocket - Bright Rose - מנשא מעוצב,28.9,1.0,,,,False,,,,,נורוליס,סין,Hanger Pocket - Bright Rose - מנשא מעוצב ושרוך ורוד,2025-04-09
9336628003446,INTERPIK,63.9,30.0,,,,False,,,,,סיראם,סין,INTERPIK קיסמים עם ציפוי גומי רך,2025-04-09
7290017010953,Jez מגבונים אינטימיים,60.9,30.0,,,,False,,,,,נורוליס,ישראל,Your Intima Wipes מגבונים אינטימיים,2025-04-09
7290017010366,Jez קרם אינטימה,181.9,60.0,g,303.17,per_100g,False,,,,,נורוליס,ישראל,Your Intima Cream קרם אינטימי,2025-04-09
7290017010038,Jez שטיפה אינטימה,70.9,200.0,ml,35.45,per_100ml,False,,,,,נורוליס,ישראל,Your Intima Wash שטיפה אינטימית,2025-04-09
8420822131669,KH-7 אינדוקציה לכיריים מזכוכית 750 מל,25.9,750.0,ml,3.45,per_100ml,False,,,,,יעקובי,ספרד,אינדוקציה מיוחד לכיריים מזכוכית,2025-04-09
8420822132482,KH-7 סופר מסיר כתמים 750 מל,20.9,750.0,ml,2.79,per_100ml,False,,,,,יעקובי,ספרד,סופר מסיר כתמים,2025-04-09
8420822132444,KH-7 סופר מסיר כתמים בייבי 750 מל,25.9,750.0,ml,3.45,per_100ml,False,,,,,יעקובי,ספרד,סופר מסיר כתמים בייבי,2025-04-09
8420822132475,KH-7 סופר קלינר למטבח 750 מל,20.9,750.0,ml,2.79,per_100ml,False,,,,,יעקובי,ספרד,סופר קלינר למטבח. מסיר שומנים ולכלוך,2025-04-09
7290004914127,KISS תרסיס ריח לפה בטעם דובדבן,21.9,20.0,,,,False,,,,,פינגרש,ישראל,תרסיס מנטרל ריח לפה בריח דובדבן לחלל הפה,2025-07-30
7290004914110,KISS תרסיס ריח לפה בטעם מנטה,21.9,20.0,,,,False,,,,,פינגרש,ישראל,תרסיס מנטרל ריח לפה בריח מנטה לחלל הפה,2025-07-30
5900717767829,Lirene ויטמין אנרגי מים מיסלאריים C+E,50.9,400.0,ml,12.72,per_100ml,False,,,,,איתן,פולין,ויטמין אנרג'י מים מיסלאריים C+E,2025-04-29
5900717729735,Lirene ויטמין אנרגי סרום פנים C+E,80.9,30.0,ml,269.67,per_100ml,False,,,,,איתן,פולין,ויטמין אנרג'י סרום פנים C+E,2025-04-29
5900717767867,Lirene ויטמין אנרגי קצף ניקוי C+E,45.9,150.0,ml,30.6,per_100ml,False,,,,,איתן,פולין,ויטמין אנרג'י קצף ניקוי C+E,2025-04-29
5900717729612,Lirene ויטמין אנרגי קרם לחות C+E,80.9,50.0,ml,161.8,per_100ml,False,,,,,איתן,פולין,ויטמין אנרג'י קרם לחות C+E,2025-04-29
5900717082236,Lirene מי גוף קוקוס לשיזוף עצמי,79.9,200.0,ml,39.95,per_100ml,False,,,,,איתן,פולין,מי קוקוס לשיזוף עצמי,2025-03-11
5900717082250,Lirene קרם גוף לשיזוף מושלם,79.9,150.0,ml,53.27,per_100ml,False,,,,,איתן,פולין,קצף גוף לשיזוף מושלם,2025-03-11
5900717319516,Lirene קרם הגנה לפנים SPF50,60.9,40.0,ml,152.25,per_100ml,False,,,,,איתן,פולין,קרם פנים להגנה מהשמש SPF50,2025-08-15
5900717315716,Lirene קרם הגנה לפנים לילדים SPF50,60.9,50.0,ml,121.8,per_100ml,False,,,,,איתן,פולין,קרם פנים להגנה מהשמש לילדים SPF50,2025-08-15
5900717317826,Lirene שמן יבש לגוף להגנה מהשמש SPF50,79.9,150.0,ml,53.27,per_100ml,False,,,,,איתן,פולין,שמן יבש לגוף להגנה מהשמש SPF50,2025-08-15
5900717315617,Lirene תחליב הגנה לילדים SPF50,80.9,150.0,ml,53.93,per_100ml,False,,,,,איתן,פולין,תחליב הגנה מהשמש לילדים SPF50,2025-08-15
5900717319417,Lirene תחליב הגנה לילדים בריח וניל SPF50,80.9,150.0,ml,53.93,per_100ml,False,,,,,איתן,פולין,תחליב הגנה מהשמש לילדים בריח וניל SPF50,2025-08-15
7290010207886,MAGNOX 520,90.9,60.0,,,,False,,,,,נוה פארמה,ישראל,MAGNOX 520 תוסף מגנזיום לספיגה תוך תאית יעילה יותר,2025-04-29
7290015733915,MATERNA  A.R. 400 בדץ,48.3,400.0,g,12.07,per_100g,True,3990138,3,0,1,General,ישראל,A.R תרכובת מזון לתינוקות - החל מלידה ואלך,2025-06-09
7290015733939,MATERNA  A.R. 700 בדץ,84.6,700.0,g,12.09,per_100g,True,3990138,3,0,1,General,ישראל,A.R תרכובת מזון לתינוקות - החל מלידה ואלך,2025-06-09
7290017637792,MB מוס מעצב CURLS לתלתלים מושלמים 300 מל,40.9,300.0,ml,13.63,per_100ml,True,"4260226,4262714",8,0,1,General,ישראל,מוס מעצב CURLS לתלתלים מושלמים,2025-04-09
7290017637808,MB מסיכת הזנה משקמת לשיער 250 מל,40.9,250.0,ml,16.36,per_100ml,True,"4260226,4262714",8,0,1,General,ישראל,מסיכת הזנה משקמת לשיער REPAIRING HAIR MASK,2025-04-09
7290017637921,MB מסכת קרטין לשיער שעבר החלקה 250 מל,40.9,250.0,ml,16.36,per_100ml,True,"4260226,4262714",8,0,1,General,ישראל,מסכת קרטין לשיער שעבר החלקה,2025-04-09
7290017637679,MB מרכך להדגשת גוונים זהובים SHIMMER 500,25.9,500.0,ml,5.18,per_100ml,True,"4260226,4262714",8,0,1,General,ישראל,מרכך להדגשת גוונים זהובים SHIMMER,2025-08-15
7290017637761,MB מרכך ללא מלחים 500 מל KERATIN,30.9,500.0,ml,6.18,per_100ml,True,"4260226,4262714",8,0,1,General,ישראל,מרכך ללא מלחים KERATIN,2025-08-15
7290017637549,MB מרכך לשיער בלונד/בהיר 500 מל BLOND,40.9,500.0,ml,8.18,per_100ml,True,"4260226,4262714",8,0,1,General,ישראל,מרכך לשיער בלונד/בהיר BLOND,2025-08-15
7290017637600,MB מרכך לשיער רגיל 500 מל MEMORIES,25.9,500.0,ml,5.18,per_100ml,True,"4260226,4262714",8,0,1,General,ישראל,מרכך לשיער רגיל SWEET MEMORIES EVERDAY,2025-08-15
7290017637938,MB ספריי מקצועי לעיצוב השיערULTRA STRONG,40.9,400.0,ml,10.22,per_100ml,True,"4260226,4262714",8,0,1,General,ישראל,ספריי מקצועי לעיצוב השיער ULTRA STRONG,2025-04-09
7290017637785,MB סרום טיפולי REPAIRING SERUM לשיער 125,50.9,125.0,ml,40.72,per_100ml,True,"4260226,4262714",8,0,1,General,ישראל,סרום טיפולי REPAIRING SERUM לשיער,2025-04-09
7290017637587,MB קרם לתלתלים מושלמים 200 CURLS,28.9,200.0,ml,14.45,per_100ml,True,"4260226,4262714",8,0,1,General,ישראל,קרם לתלתלים מושלמים CURLS,2025-04-09
7290017637662,MB שמפו להדגשת גוונים זהובים SHIMMER 500,25.9,500.0,ml,5.18,per_100ml,True,"4260226,4262714",8,0,1,General,ישראל,שמפו להדגשת גוונים זהובים SHIMMER,2025-08-15
7290017637655,MB שמפו ללא מלחים 500 מל KERATIN,30.9,500.0,ml,6.18,per_100ml,True,"4260226,4262714",8,0,1,General,ישראל,שמפו ללא מלחים KERATIN,2025-08-15
7290017637426,MB שמפו למניעת קשקשים 500 מל,25.9,500.0,ml,5.18,per_100ml,True,"4260226,4262714",8,0,1,General,ישראל,שמפו למניעת קשקשים ANTI DANDRUFF,2025-08-15
7290017637556,MB שמפו לקרקפת שומנית 500 מל,25.9,500.0,ml,5.18,per_100ml,True,"4260226,4262714",8,0,1,General,ישראל,שמפו לקרקפת שומנית CLEANSING,2025-08-15
7290017637532,MB שמפו לשיער בלונד/בהיר 500 מל BLOND,40.9,500.0,ml,8.18,per_100ml,True,"4260226,4262714",8,0,1,General,ישראל,שמפו לשיער בלונד/בהיר BLOND,2025-08-15
7290017637624,MB שמפו לשיער רגיל 500 מל JASMINE,25.9,500.0,ml,5.18,per_100ml,True,"4260226,4262714",8,0,1,General,ישראל,שמפו לשיער רגיל MAGICAL JASMINE EVERDAY,2025-08-15
