PriceUpdateDate,ItemCode,ItemName,ManufacturerName,ManufactureCountry,ManufacturerItemDescription,UnitQty,Quantity,UnitOfMeasure,blsWeighted,QtyInPackage,ItemPrice,UnitOfMeasurePrice,AllowDiscount,ItemStatus
2025-01-17,3380810458152,קלרינס קרם גוף עשיר בלחות 200 מל,אלפא,צרפת,MOISTURE RICH קרם גוף עשיר בלחות,מיליליטר,200.00,"100 מ""ל",0,1.00,236.00,0.01,1,0
2025-08-15,7298074502756,בליסטקס סטיק מנטה משופר,מדיליין פריגו,ארצות הברית,שפתון לשפתיים יבשות וסדוקות בטעם מנטה,גרם,4.25,100 גרם,0,1.00,16.90,0.03,1,0
2025-04-28,7290006437563,אבץ פיקולינט 100 טבליות,אלטמן,,אבץ פיקולינט,,100.00,0.00,0,1.00,80.90,0.80,1,0
2025-04-09,30149755,אססי טופר לק מנצנץ - 20,לוריאל,ספרד,TOPPERS לק מנצנץ - 20,,0.00,0.00,0,1.00,45.40,45.40,1,0
2025-04-15,7290108450057,לייף חטיף אורז אפוי בטעם בננה לתינוקות 6,גלעם,ישראל,חטיף אורז אפוי בטעם בננה לתינוקות 6+ חודשים,גרם,50.00,100 גרם,0,1.00,15.90,0.00,1,0
2025-07-17,887167698994,אסתי לאודר סופרים+ קרם לחות אנטי אייגינג,אלקליל,בריטניה,REVITALIZING SUPREME + קרם לחות אנטי אייג'ינג עם מקדם הגנה SPF25,מיליליטר,50.00,"100 מ""ל",0,1.00,590.00,0.11,1,0
2025-04-03,3701129803448,ביודרמה פוטודרם ניוד טאצ - צבע בהיר,כמיפל שיווק,צרפת,פוטודרם ניוד טאצ' - צבע בהיר,מיליליטר,40.00,"100 מ""ל",0,1.00,100.90,0.02,1,0
2025-04-09,4008600314509,נוק זוג מוצץ סיליקון דיסני מיקי 0-6 אדום,פרומדיקו,גרמניה,זוג מוצצים מיני מאוס לגילאי 0-6 חודשים,,2.00,0.00,0,1.00,45.90,22.95,1,0
2025-08-15,8700216418300,הד&שולדרס שמפו קלאסי 625 מל,דיפלומט,רומניה,שמפו למניעת קשקשים לשיער רגיל,מיליליטר,600.00,"100 מ""ל",0,1.00,27.90,0.00,1,0
2025-04-15,7290117829967,בקבוק שתיה 550 מל ציפוי גומי וידית -סגול,שמחה זה אנחנו,סין,בקבוק שתיה ציפוי גומי וידית אחיזה - סגול,,0.00,0.00,0,1.00,26.90,26.90,1,0
2025-08-15,8006540052747,פנטן מיראקלס משי וזוהר שמפו 400 מל,דיפלומט,רומניה,מיראקלס משי וזוהר שמפו,מיליליטר,400.00,"100 מ""ל",0,1.00,22.90,0.00,1,0
2025-04-15,7290118203308,צלחת סילקון נצמדת ( ואקום) - בצבע תכלת,FLOOKY,סין,צלחת סילקון נצמדת ( ואקום) - בצבע תכלת,,0.00,0.00,0,1.00,41.90,41.90,1,0
2025-08-15,7290005426865,אורביטול קיד משחת שיניים בטעם מסטיק,General,,משחת שיניים לילדים עם פלואוריד למניעת עששת בטעם מסטיק,גרם,70.00,100 גרם,0,1.00,12.90,0.00,1,0
2025-04-07,3337875774086,וישי נאובדיול פרי מנופוז קרם לילה לעור,נורוליס,צרפת,נאובדיול פרי מנופוז קרם לילה לעור,מיליליטר,50.00,"100 מ""ל",0,1.00,231.90,0.04,1,0
2025-07-06,8008343200660,רומו פנה ריגטה 500 גרם,דיפלומט,איטליה,פנה ריגטה,גרם,500.00,100 גרם,0,1.00,11.90,0.00,1,0
2025-04-09,4015100809961,טאפט מוס קשמיר 150 מל,הנקל סוד,גרמניה,מוס קשמיר,מיליליטר,150.00,"100 מ""ל",0,1.00,25.90,0.00,1,0
2025-05-05,8000500028124,קינדר גוי ביצת הפתעה מארז שלישיה,ליימן שליסל,,,,1.00,0.00,0,1.00,22.90,22.90,1,0
2025-06-01,9007867760031,יובנה קרם לחות עשיר,לילית,,SKIN ENERGY MOISTURE קרם לחות עשיר,מיליליטר,50.00,"100 מ""ל",0,1.00,201.00,0.04,1,0
2025-04-09,8006540850367,פנטן לשיער אין סופי- ספריי לחיזוק והגנה,דיפלומט,צרפת,לשיער אין סופי- ספריי לחיזוק והגנה,מיליליטר,200.00,"100 מ""ל",0,1.00,40.90,0.00,1,0
2025-03-18,7290016094008,אולטרסול קרם פנים 50/75,General,ישראל,קרם פנים SPF50,מיליליטר,75.00,"100 מ""ל",0,1.00,55.90,0.00,1,0
2025-05-28,7290119919895,לייף 4 לקים לאיורי ציפורניים,פאר פרינט עזרא לוי,לוקסמבורג,לקים לאיורי ציפורניים,,0.00,0.00,0,1.00,34.90,34.90,1,0
2025-06-01,7290104962882,קרליין סבון פנים עם מברשת ניקוי,General,ישראל,סבון פנים עם מברשת ניקוי,מיליליטר,150.00,"100 מ""ל",0,1.00,51.00,0.00,1,0
2025-04-09,3600524051563,אלביב סרום חומצה היאלורונית 150 מל,לוריאל,צרפת,סרום לשיער עם חומצה היאלורונית ללחות מוגברת,מיליליטר,150.00,"100 מ""ל",0,1.00,50.90,0.00,1,0
2025-08-15,7290112192875,סנסודיין משחה רגישות וחניכיים 75 מל,גורי,בריטניה,משחת שיניים רגישות וחניכיים,מיליליטר,75.00,"100 מ""ל",0,1.00,35.90,0.00,1,0
2025-04-29,7290118814016,סופהרב מולטי הייר פלוס לנשים 60 כמוסות,אמברוזיה/סולגר,ישראל,מולטי הייר פלוס לנשים,,60.00,0.00,0,1.00,131.00,2.18,1,0
2025-07-14,773602692248,מאק באלם לחות בגימור גלוס מבריק,General,קוריאה הדרומית,SQUIRT PLUMPING באלם לחות בגימור גלוס מבריק,,0.00,0.00,0,1.00,115.00,115.00,1,0
2025-08-11,4009900426039,איירוויבס בקבוקון מנטה אקליפטוס 46 מלבני,General,פולין,מסטיק איירוויבז בטעם מנטה אקליפטוס ללא סוכר,גרם,64.00,100 גרם,0,1.00,12.90,0.00,1,0
2025-08-24,7290104962868,נ.פורמולה אמפולה אינטנס מסכה לשיער 350מל,General,ישראל,מסכה אמפולה אינטנס לשיער יבש צבוע ופגום במיוחד,מיליליטר,350.00,"100 מ""ל",0,1.00,40.90,0.00,1,0
2025-05-15,30189485,אססי גל קוטור לק 558,לוריאל,ספרד,GEL COUTURE לק 558,,0.00,0.00,0,1.00,51.00,51.00,1,0
2025-08-11,7290109923031,אסטוניש פרימיום למקלחון 750 מל,יעקובי,בריטניה,פרימיום למקלחון,מיליליטר,750.00,"100 מ""ל",0,1.00,15.90,0.00,1,0
2025-04-28,7290013092564,BEPANTEN BABY 30GR,באייר OTC,,בייבי משחת החתלה למניעה וטיפול בתפרחת חיתולים,גרם,30.00,100 גרם,0,1.00,35.90,0.01,1,0
2025-01-03,7290113317116,מארז שלישיית ביצי שוקולד מפרץ ההרפתקאות,שמחה זה אנחנו,איטליה,ביצי שוקולד עם הפתעה - מפרץ ההרפתקאות,,0.00,0.00,0,1.00,14.90,14.90,1,0
2025-04-28,7290113491274,קמדיס BIO BALANCE קרם פנים להזנה ושיקום,קמדיס,צרפת,"קרם פנים להזנה, שיקום ואיזון עור רגיש BIO BALANCE",מיליליטר,50.00,"100 מ""ל",0,1.00,149.90,0.02,1,0
2025-07-17,887167090392,אסתי לאודר די וור - קרם הגנה נוגד חמצון,אלקליל,בלגיה,DAY WEAR קרם הגנה נוגד חמצון להגנה מלאה SPF15,מיליליטר,30.00,"100 מ""ל",0,1.00,165.00,0.05,1,0
2025-07-01,9001616702648,מאם מוצצים לטקס 0-6 ורוד,אלפא,,מוצץ לטקס 0-6 חודשים ורוד,,2.00,0.00,0,1.00,54.90,27.45,1,0
2025-04-15,7290113826038,לייף זוג מוצצים 0-6 AIRFLOW כחול דב,לייף,סין,מוצצים 0-6 AIRFLOW כחול דב,,2.00,0.00,0,1.00,34.90,17.45,1,0
2025-08-03,3600523337729,מגיק ריטאצ חום קרח,לוריאל,בלגיה,תרסיס לכיסוי מיידי של שורשי השיער בגוון חום קרח,,0.00,0.00,0,1.00,40.90,40.90,1,0
2025-04-20,5713795231096,BIBS קופסא למוצץ - lvory,איתן,דנמרק,קופסא למוצץ -lvory,,0.00,0.00,0,1.00,79.90,79.90,1,0
2025-04-09,4891228309268,שיק סכיני סילק טאצ אפ 3 יחידות,שסטוביץ,סין,טאצ' אפ סכיני גילוח חד פעמיים לעיצוב הגבות והסרת שיער עדין,,3.00,0.00,0,1.00,24.90,8.30,1,0
2025-04-09,7290101868958,פיניש נוזל הברקה בניחוח לימון 800 מל,רקיט בנקיזר,פולין,נוזל הברקה לכלים מבריקים ויבשים בניחוח לימון,מיליליטר,800.00,"100 מ""ל",0,1.00,27.90,0.00,1,0
2025-04-09,8006540847855,אורל בי ראש חשמלי פרו קרוס אקשן 8 יחידות,דיפלומט,הונגריה,PRO CROSS ACTION ראשים למברשת חשמלית,,8.00,0.00,0,1.00,221.90,27.73,1,0
2025-03-31,7290113840669,לייף וולנס חטיף בוטנים שקדים צימוקים*5,ספץ תעשיות,ישראל,"חטיף בוטנים, שקדים, גרעיני דלעת, צימוקים ודבש",,5.00,0.00,0,1.00,15.90,3.18,1,0
2025-08-15,7290112499509,רקסונה דאו ספריי אפרסק ולמון גראס לאשה,יוניליוור,רוסיה,דאודורנט ספריי אפרסק ולמון גראס לאישה,מיליליטר,150.00,"100 מ""ל",0,1.00,20.90,0.00,1,0
2025-06-10,7290110459536,גייד אולטרהמט גל ניקוי לעור הנוטה לפצעו,דניה,ישראל,ULTRAMATTE BLEMISH CONTROL  ג'ל ניקוי לעור הנוטה לפצעונים,מיליליטר,150.00,"100 מ""ל",0,1.00,140.00,0.00,1,0
2025-04-09,4045787068375,אינדולה פרוטאין קולור 6,General,,קרם צבע שיער בלונד כהה 6,מיליליטר,60.00,"100 מ""ל",0,1.00,25.90,0.00,1,0
2025-04-24,7290008017916,מורז משחת פוליגונום לעור פגום (משושת),מורז,,משחת פוליגונום להקלה על עור מגורה (משושת),מיליליטר,50.00,"100 מ""ל",0,1.00,60.90,0.01,1,0
2025-03-31,7290118202875,לייף וולנס פריכיות מיני מדגנים וקינואה,פרח,ישראל,פריכיות מיני מדגנים וקינואה בתיבול קינמון וסוכר חום,גרם,50.00,100 גרם,0,1.00,7.90,0.00,1,0
2025-04-09,6281031271049,פלטה דלוקס קיט בלונד בהיר משי 8-01,הנקל סוד,גרמניה,DELUXE צבע שיער בלונד בהיר משי 8-01,,0.00,0.00,0,1.00,42.90,42.90,1,0
2025-07-01,4006000086729,ניוואה קרם גוף עשיר לעור יבש מאוד 500 מל,אלפא,גרמניה,קרם גוף עשיר לעור יבש עד יבש מאוד,מיליליטר,500.00,"100 מ""ל",0,1.00,29.90,0.00,1,0
2025-07-17,887167746831,אסתי לאודר סופרים+ קרם לילה עוצמתי למיצו,אלקליל,ארצות הברית,REVITALIZING SUPREME + קרם לילה עוצמתי למיצוק והרמה,מיליליטר,50.00,"100 מ""ל",0,1.00,620.00,0.12,1,0
2025-08-15,7290000197425,האגיס פרידום דריי שלב 3           46 יח,חוגלה,ישראל,"חיתולים מידה 3, 6-10 ק""ג",,46.00,0.00,0,1.00,53.40,1.17,1,0
2025-08-11,7290110115227,ZERO קולה 1.5 ליטר פיקדון,General,ישראל,קולה ZERO פיקדון,ליטר,1.50,1 ליטר,0,1.00,11.90,7.93,1,0
2025-07-07,4005900747976,ניוואה תחליב רחצה קוקוס ושמן חוחובה 500,אלפא,גרמניה,תחליב רחצה וטיפוח קוקוס ושמן חוחובה,מיליליטר,500.00,"100 מ""ל",0,1.00,18.90,0.00,1,0
2025-03-18,7290001791776,סנו די רול און פלוס אלוורה 50 מל,General,,רול און פלוס אלוורה,מיליליטר,50.00,"100 מ""ל",0,1.00,19.90,0.00,1,0
2025-04-09,7290011912635,ליסטרין שטיפת פה הגנה על השיניים והחניכי,ניאופארם,איטליה,שטיפת פה הגנה על החניכיים ועל השיניים,מיליליטר,250.00,"100 מ""ל",0,1.00,20.90,0.00,1,0
2025-04-29,7290014720862,קמילוטרקט PLUS שמפו נגד קשקשים 400 מל,סקין אנד מור,ישראל,PLUS שמפו סרפד רוזמרין נגד קשקשים,מיליליטר,400.00,"100 מ""ל",0,1.00,70.90,0.00,1,0
2025-04-29,7290015318594,טינק ספריי אקטיב 30 מל,טינק,,ספריי אקטיב,,30.00,0.00,0,1.00,50.90,1.69,1,0
2025-06-16,7290109317298,לייף HSN קומפלקס 60 כמוסות,לייף,ישראל,HSN קומפלקס,,60.00,0.00,0,1.00,71.90,1.19,1,0
2025-04-29,7290017243238,סופהרב כורכומין ליקוויד גל 60 כמוסות רכו,אמברוזיה/סולגר,ישראל,כורכומין ליקוויד-ג'ל,,60.00,0.00,0,1.00,201.90,3.36,1,0
2025-02-27,7290118205708,לייף רול און מ.הגנה SPF50 לילדים,General,ישראל,רול און שקוף להגנה מהשמש לילדים SPF50,מיליליטר,50.00,"100 מ""ל",0,1.00,31.90,0.00,1,0
2024-08-28,074764386045,ארדל פרס און מיני ריסים - WISPIES NATURA,רייס,סין,PRESS ON מיני ריסים - WISPIES NATURAL,,0.00,0.00,0,1.00,49.90,49.90,1,0
2025-08-15,7290016437645,האגיס פרידום דריי פנטס מידה 5 32 יחידות,חוגלה,צ'כיה,"תחתוני חיתולים מידה 5,  12-17 ק""ג",,32.00,0.00,0,1.00,50.90,1.59,1,0
2025-06-09,7290115201741,ביסלי בצל 70 גרם,אסם,,חטיף בטעם בצל,גרם,70.00,100 גרם,0,1.00,7.90,0.00,1,0
2025-07-24,7290111590429,לייף מארז נסיעות DENTAL כחול,LF BEAUTY LTD,ישראל,לייף מארז נסיעות DENTAL כחול,,4.80,0.00,0,1.00,14.90,3.10,1,0
2025-04-28,8011607361298,פופה קרם הגנה נגד הזדקנות העור לפנים צוו,לילית,איטליה,SUN CARE פופה קרם הגנה נגד הזדקנות העור לפנים צוואר ומחשוף SPF50,,0.00,0.00,0,1.00,109.00,109.00,1,0
2025-08-15,7290117860090,הוואי מרכך אלוורה ותה ירוק 650 מל,הנקל סוד,ישראל,מרכך אלוורה ותה ירוק לשיער רגיל,מיליליטר,650.00,"100 מ""ל",0,1.00,15.90,0.00,1,0
2025-04-09,5012583210900,got2b גל לגבות וקצוות 16 מל,הנקל סוד,גרמניה,ג'ל לגבות ולקצוות אחיזה 6,מיליליטר,16.00,"100 מ""ל",0,1.00,50.90,0.03,1,0
2025-01-17,3666057227257,קלרינס קרם יום סופר רסטורייטיב ורד 50 מל,אלפא,צרפת,SUPER RESTORATIVE קרם יום מולטי אינטנסיב ורד לכל סוגי העור,מיליליטר,50.00,"100 מ""ל",0,1.00,670.00,0.13,1,0
2025-06-01,7290017285023,גנסיס אייג קונטרול מסכת עיניים למיצוק,General,ישראל,AGE CONTROL מסכת עיניים למיצוק והרמה,מיליליטר,30.00,"100 מ""ל",0,1.00,162.00,0.05,1,0
2025-04-24,7290008968881,פרוקטו אובלפיכה פורטה קרם 30 גרם,סקין אנד מור,,קרם לשימוש באזור פי הטבעת,גרם,30.00,100 גרם,0,1.00,50.90,0.01,1,0
2025-02-02,3574661499666,נטרוגינה ויזיבלי קליר 2ב1 תרחיץ+מסכה 150,שסטוביץ,,VISIBLY CLEAR תרחיץ ומסכה,מיליליטר,150.00,"100 מ""ל",0,1.00,70.00,0.00,1,0
2025-08-17,3574661823607,וניה תחבושות מקסי ללילה,שסטוביץ,ספרד,מקסי - תחבושות בגודל מיוחד המתאים לשעות הלילה,,10.00,0.00,0,1.00,26.90,2.69,1,0
2025-06-03,7290116534374,פינוק מרכך לסירוק קל 700 מל,יוניליוור,ישראל,מרכך מאפשר לסירוק קל בניחוח אננס ומלון,מיליליטר,700.00,"100 מ""ל",0,1.00,17.90,0.00,1,0
2025-08-11,7290015130035,ווין חטיף חלבון קרם קרמל ובוטנים קלויים,נורוליס,ישראל,חטיף חלבון בטעם קרם קרמל ובוטנים קלויים,גרם,65.00,100 גרם,0,1.00,15.90,0.00,1,0
2025-04-15,7290113810006,לייף קידס מחית תפוח בננה גיבורי על 90 גר,לייף,ספרד,מחית תפוחי עץ ובננה לילדים- גיבורי על,גרם,90.00,100 גרם,0,1.00,4.50,0.00,1,0
2025-08-15,7290108355888,נקה 7 ת.רחצה קלאסי 750 מל,החברה הדרומית,ישראל,תחליב רחצה קלאסי מועשר בלחות לעור רך וקטיפתי,מיליליטר,750.00,"100 מ""ל",0,1.00,13.90,0.00,1,0
2025-08-15,5037156279177,גון פרידה וייברט שיין - שמפו למראה מבריק,General,צרפת,וייברט שיין - שמפו לשיער למראה מבריק,מיליליטר,250.00,"100 מ""ל",0,1.00,40.90,0.00,1,0
2025-04-09,0071164302231,HASK תרסיס תלתלים 5 ב-1 ללא שטיפה 175,שסטוביץ,ארצות הברית,תרסיס תלתלים 5 ב-1 ללא שטיפה,מיליליטר,175.00,"100 מ""ל",0,1.00,35.90,0.00,1,0
2025-06-01,7290104965463,קרליין אויל פרי מי פנים 400 מל,General,ישראל,OIL FREE מי פנים,מיליליטר,400.00,"100 מ""ל",0,1.00,46.00,0.00,1,0
2025-08-15,7290108353907,קרמה דאודורנט רול און קלאסי 75 מל,החברה הדרומית,ישראל,דאודורנט רול און קלאסי,מיליליטר,75.00,"100 מ""ל",0,1.00,14.90,0.00,1,0
2025-01-08,7296179014181,שיק לק 250 עמיד,General,,LONG LASTING לק עמיד 250,,0.00,0.00,0,1.00,15.00,15.00,1,0
2025-04-25,7290113840768,לייף מארז 5 טישו במבו בתוספת לחות 40 יח,לייף,סין,במבו טישו בתוספת לחות,,5.00,0.00,0,1.00,15.90,3.18,1,0
2025-08-15,3355991005112,בוגרט סילבר סנט בודי ספריי 200 מל,אלפא,צרפת,בודי ספריי לגבר,מיליליטר,200.00,"100 מ""ל",0,1.00,40.90,0.00,1,0
2025-04-09,7290012116612,אורביטול מברשת שיניים רביעיה,החברה הדרומית,,מברשת שיניים,,4.00,0.00,0,1.00,18.90,4.72,1,0
2025-08-11,4009900379564,הובה בובה טייפ פירות,General,,מסטיק הובה בובה טייפ בטעם פירות,,0.00,0.00,0,1.00,9.90,9.90,1,0
2025-03-25,7290120938458,טישו בגליל אריזת זוג 60*2 מהדורת אננס,FLOOKY,סין,טישו בגליל 60 יחידות מהדורת אננס,,2.00,0.00,0,1.00,9.90,4.95,1,0
2025-04-09,4008600429647,נוק זוג מוצצי סיליקון פו הדב 6-18 אפור-ל,פרומדיקו,גרמניה,זוג מוצצים פו הדב לגילאי 6-18 חודשים,,2.00,0.00,0,1.00,40.90,20.45,1,0
2025-06-24,3661434010057,אוריאז היסאק נוזל מאט +SPF50,סמואלוב,צרפת,היסאק נוזל מאט +SPF50,מיליליטר,50.00,"100 מ""ל",0,1.00,115.90,0.02,1,0
2025-04-09,7290014426580,פמינה שטיפה אינטימית חומצה היאלרונית,כ.צ.ט,ישראל,תחליב רחצה אינטימי חומצה היאלורונית,מיליליטר,220.00,"100 מ""ל",0,1.00,30.90,0.00,1,0
2025-06-01,3390150575457,פאיו N2 מסכה מתקלפת להחייאת העור,לילית,צרפת,N2 מסכה מתקלפת להחייאת העור,,0.00,0.00,0,1.00,30.00,30.00,1,0
2025-06-01,9007867760338,יובנה מירקל בוסט אסנס תמצית 125 מל,לילית,,MIRACLE BOOST ESSENCE תמצית,מיליליטר,125.00,"100 מ""ל",0,1.00,379.00,0.03,1,0
2025-05-11,7290113827868,לייף צמיד עם טבליית שמנים - בנות,PROSEEKERS LIFE,סין,צמיד עם טבליית שמנים ארומטיים מחומרים טבעיים בלבד בנות,,0.00,0.00,0,1.00,31.90,31.90,1,0
2025-06-30,80798026,טיק טק TWO בטעם פטל ולימון,General,איטליה,טיק טק TWO סוכריות בטעם פטל ולימון,גרם,38.50,100 גרם,0,1.00,9.90,0.00,1,0
2025-01-17,3380810332315,קלרינס קומפורט ניקוי גרגירים 50 מל,אלפא,צרפת,COMFORT ניקוי גרגירים,מיליליטר,50.00,"100 מ""ל",0,1.00,164.00,0.03,1,0
2025-04-15,7290113830349,לייף בייביז שליישית חיתולי פלנל כחול 20,General,סין,בייביז חיתולי פלנל כחול,,3.00,0.00,0,1.00,39.90,13.30,1,0
2025-04-24,7290003176106,הממליס משחה 50גר,אלטמן,,,גרם,50.00,100 גרם,0,1.00,90.90,0.01,1,0
2025-04-09,4015100325355,פלטה דלוקס קיט 4-0 חום בינוני עדין,הנקל סוד,גרמניה,DELUXE צבע שיער 4-0 חום בינוני עדין,,0.00,0.00,0,1.00,42.90,42.90,1,0
